25852,22,,,76,13376,,
25851,433,,,76,13355,,
25850,7,,,76,13120,,
25849,26,,,76,12844,,
25848,7,,,76,12776,,
25847,71,,,76,12678,,
25846,97,,,76,12608,,
25845,5,,,76,12556,,
25844,116,,,76,11839,,
25843,21,,,76,11573,,
25842,38,,,76,11452,,
25841,181,,,76,10529,,
25840,300,,,76,10195,,
25839,235,,,76,9852,,
25838,118,,,76,9843,,
25837,27,,,76,9680,,
25836,27,,,76,9493,,
25835,22,,,76,8859,,
25834,18,,,76,8392,,
25833,14,,,76,8324,,
25832,20,,,76,8037,,
25831,31,,,76,7585,,
25830,48,,,76,7525,,
25829,48,,,76,7165,,
25828,64,,,76,6973,,
25827,185,,,76,6957,,
25826,3,,,76,5823,,
25825,67,,,76,5528,,
25824,17,,,76,5513,,
25823,11,,,76,5178,,
25822,18,,,76,5114,,
25821,224,,,76,4704,,
25820,36,,,76,4306,,
25819,24,,,76,3619,,
25818,61,,,76,3287,,
25817,715,,,76,1857,,
25816,2,,,76,1074,,
25815,23,,,76,1003,,
25814,97,,,76,677,,
25813,8,,,76,90,,
25812,202,,,75,35260,,
25811,71,,,75,35100,,
25810,3,,,75,35083,,
25809,18,,,75,34736,,
25808,26,,,75,34330,,
25807,58,,,75,34206,,
25806,274,,,75,34114,,
25805,1,,,75,33779,,
25804,4,,,75,33101,,
25803,8,,,75,33040,,
25802,57,,,75,32309,,
25801,27,,,75,31962,,
25800,11,,,75,31694,,
25799,10,,,75,31102,,
25798,61,,,75,30800,,
25797,306,,,75,30790,,
25796,15,,,75,30395,,
25795,76,,,75,30185,,
25794,13,,,75,30169,,
25793,42,,,75,29997,,
25792,78,,,75,29834,,
25791,48,,,75,29224,,
25790,276,,,75,27889,,
25789,12,,,75,27531,,
25788,63,,,75,26517,,
25787,48,,,75,26512,,
25786,21,,,75,25990,,
25785,12,,,75,25603,,
25784,94,,,75,25519,,
25783,37,,,75,25506,,
25782,97,,,75,25120,,
25781,15,,,75,24701,,
25780,2,,,75,24453,,
25779,47,,,75,24255,,
25778,80,,,75,23402,,
25777,37,,,75,23367,,
25776,30,,,75,23278,,
25775,43,,,75,22001,,
25774,8,,,75,21618,,
25773,9,,,75,21501,,
25772,232,,,75,20976,,
25771,64,,,75,20925,,
25770,82,,,75,20319,,
25769,12,,,75,19691,,
25768,125,,,75,19594,,
25767,209,,,75,19449,,
25766,33,,,75,19292,,
25765,40,,,75,19022,,
25764,79,,,75,18266,,
25763,15,,,75,17006,,
25762,23,,,75,16805,,
25761,11,,,75,16628,,
25760,71,,,75,16016,,
25759,315,,,75,15205,,
25758,98,,,75,14758,,
25757,28,,,75,14010,,
25756,43,,,75,13892,,
25755,47,,,75,13298,,
25754,27,,,75,11394,,
25753,464,,,75,10546,,
25752,257,,,75,10468,,
25751,25,,,75,10193,,
25750,16,,,75,9817,,
25749,64,,,75,9668,,
25748,74,,,75,9397,,
25747,5,,,75,9252,,
25746,367,,,75,8198,,
25745,78,,,75,7234,,
25744,105,,,75,5494,,
25743,6,,,75,5482,,
25742,1,,,75,5130,,
25741,19,,,75,5005,,
25740,10,,,75,4305,,
25739,64,,,75,4111,,
25738,37,,,75,3762,,
25737,57,,,75,3657,,
25736,63,,,75,3530,,
25735,49,,,75,2769,,
25734,20,,,75,2526,,
25733,38,,,75,1653,,
25732,13,,,75,1158,,
25731,3,,,75,1097,,
25730,30,,,75,614,,
25729,226,,,75,6,,
25728,115,,,74,35125,,
25727,38,,,74,34829,,
25726,8,,,74,34714,,
25725,63,,,74,34697,,
25724,78,,,74,34539,,
25723,11,,,74,34240,,
25722,1,,,74,33823,,
25721,28,,,74,33808,,
25720,56,,,74,33723,,
25719,9,,,74,33442,,
25718,11,,,74,32376,,
25717,66,,,74,31890,,
25716,47,,,74,31591,,
25715,13,,,74,31554,,
25714,70,,,74,31086,,
25713,42,,,74,30679,,
25712,4,,,74,30605,,
25711,58,,,74,30182,,
25710,125,,,74,29808,,
25709,61,,,74,29697,,
25708,50,,,74,29303,,
25707,40,,,74,28747,,
25706,176,,,74,28641,,
25705,84,,,74,28520,,
25704,29,,,74,28365,,
25703,108,,,74,28234,,
25702,8,,,74,28064,,
25701,40,,,74,28052,,
25700,30,,,74,26462,,
25699,20,,,74,25748,,
25698,140,,,74,25538,,
25697,4,,,74,24979,,
25696,32,,,74,24907,,
25695,50,,,74,24714,,
25694,29,,,74,24608,,
25693,4,,,74,24580,,
25692,15,,,74,24269,,
25691,3,,,74,24152,,
25690,20,,,74,24027,,
25689,59,,,74,23893,,
25688,57,,,74,23800,,
25687,331,,,74,23146,,
25686,26,,,74,22347,,
25685,24,,,74,21880,,
25684,16,,,74,21785,,
25683,487,,,74,21777,,
25682,73,,,74,21765,,
25681,27,,,74,21438,,
25680,5,,,74,21343,,
25679,20,,,74,21300,,
25678,41,,,74,21213,,
25677,24,,,74,20902,,
25676,46,,,74,20240,,
25675,61,,,74,20020,,
25674,23,,,74,19326,,
25673,288,,,74,18732,,
25672,69,,,74,18370,,
25671,369,,,74,18354,,
25670,5,,,74,17925,,
25669,37,,,74,17889,,
25668,35,,,74,17719,,
25667,13,,,74,17591,,
25666,10,,,74,17085,,
25665,6,,,74,16535,,
25664,1,,,74,16172,,
25663,371,,,74,16024,,
25662,31,,,74,15804,,
25661,209,,,74,14887,,
25660,7,,,74,14863,,
25659,56,,,74,14665,,
25658,788,,,74,14476,,
25657,49,,,74,14249,,
25656,44,,,74,14093,,
25655,2,,,74,13881,,
25654,4,,,74,13732,,
25653,36,,,74,13593,,
25652,112,,,74,13588,,
25651,14,,,74,12103,,
25650,39,,,74,11962,,
25649,77,,,74,11811,,
25648,5,,,74,11566,,
25647,85,,,74,9258,,
25646,69,,,74,8202,,
25645,170,,,74,8096,,
25644,257,,,74,7921,,
25643,141,,,74,7500,,
25642,272,,,74,7423,,
25641,185,,,74,7194,,
25640,15,,,74,7012,,
25639,795,,,74,6490,,
25638,8,,,74,5312,,
25637,2,,,74,4510,,
25636,35,,,74,3978,,
25635,64,,,74,3869,,
25634,40,,,74,3221,,
25633,135,,,74,2915,,
25632,82,,,74,2854,,
25631,12,,,74,2602,,
25630,15,,,74,2461,,
25629,127,,,74,2396,,
25628,64,,,74,2245,,
25627,29,,,74,2203,,
25626,237,,,74,1751,,
25625,131,,,74,1143,,
25624,63,,,74,38,,
25623,3,,,73,35615,,
25622,18,,,73,35440,,
25621,84,,,73,33533,,
25620,14,,,73,33501,,
25619,438,,,73,33400,,
25618,12,,,73,33387,,
25617,161,,,73,33320,,
25616,142,,,73,32998,,
25615,7,,,73,32737,,
25614,5,,,73,32707,,
25613,26,,,73,32693,,
25612,629,,,73,32460,,
25611,33,,,73,32369,,
25610,2,,,73,32252,,
25609,5,,,73,32023,,
25608,13,,,73,31513,,
25607,156,,,73,31424,,
25606,212,,,73,30827,,
25605,85,,,73,30597,,
25604,35,,,73,29304,,
25603,75,,,73,28883,,
25602,22,,,73,28623,,
25601,257,,,73,25682,,
25600,120,,,73,25514,,
25599,66,,,73,24628,,
25598,52,,,73,24397,,
25597,24,,,73,24341,,
25596,44,,,73,23152,,
25595,29,,,73,22873,,
25594,49,,,73,22522,,
25593,53,,,73,22462,,
25592,10,,,73,22277,,
25591,40,,,73,21786,,
25590,122,,,73,21566,,
25589,2,,,73,21171,,
25588,7,,,73,21148,,
25587,63,,,73,21135,,
25586,126,,,73,20547,,
25585,5,,,73,19531,,
25584,8,,,73,18448,,
25583,28,,,73,18322,,
25582,260,,,73,18062,,
25581,53,,,73,17849,,
25580,150,,,73,17418,,
25579,54,,,73,16775,,
25578,127,,,73,16661,,
25577,21,,,73,16579,,
25576,771,,,73,16286,,
25575,3,,,73,16239,,
25574,17,,,73,15780,,
25573,60,,,73,15380,,
25572,332,,,73,14541,,
25571,30,,,73,13852,,
25570,138,,,73,13458,,
25569,7,,,73,13043,,
25568,5,,,73,12628,,
25567,23,,,73,12324,,
25566,1,,,73,12274,,
25565,393,,,73,11797,,
25564,23,,,73,11776,,
25563,69,,,73,11429,,
25562,793,,,73,10691,,
25561,5,,,73,10547,,
25560,7,,,73,10218,,
25559,24,,,73,9777,,
25558,20,,,73,9119,,
25557,4,,,73,8748,,
25556,11,,,73,8469,,
25555,9,,,73,7936,,
25554,62,,,73,7861,,
25553,15,,,73,7197,,
25552,1,,,73,6985,,
25551,20,,,73,6391,,
25550,268,,,73,5394,,
25549,62,,,73,4812,,
25548,64,,,73,4438,,
25547,6,,,73,3841,,
25546,12,,,73,3680,,
25545,4,,,73,3676,,
25544,100,,,73,3621,,
25543,132,,,73,2823,,
25542,2,,,73,2367,,
25541,7,,,73,1379,,
25540,110,,,73,1267,,
25539,11,,,73,961,,
25538,74,,,73,630,,
25537,54,,,72,35622,,
25536,58,,,72,35261,,
25535,89,,,72,35173,,
25534,34,,,72,34910,,
25533,70,,,72,34673,,
25532,33652,,,72,34536,,
25531,166,,,72,34528,,
25530,328,,,72,33531,,
25529,30,,,72,33285,,
25528,532,,,72,33024,,
25527,7,,,72,32548,,
25526,12,,,72,32336,,
25525,43,,,72,32092,,
25524,52,,,72,32087,,
25523,25,,,72,32061,,
25522,45,,,72,31798,,
25521,91,,,72,31732,,
25520,12,,,72,30855,,
25519,75,,,72,30700,,
25518,17,,,72,30148,,
25517,319,,,72,29243,,
25516,18,,,72,27868,,
25515,53,,,72,27661,,
25514,73,,,72,26897,,
25513,8,,,72,26527,,
25512,86,,,72,25063,,
25511,4,,,72,24747,,
25510,2,,,72,24492,,
25509,33,,,72,24026,,
25508,141,,,72,23694,,
25507,80,,,72,23651,,
25506,75,,,72,23648,,
25505,61,,,72,23314,,
25504,4,,,72,23300,,
25503,57,,,72,22649,,
25502,127,,,72,22561,,
25501,243,,,72,22350,,
25500,20,,,72,22323,,
25499,453,,,72,21260,,
25498,13,,,72,20337,,
25497,476,,,72,20054,,
25496,8,,,72,19813,,
25495,52,,,72,19665,,
25494,9,,,72,19636,,
25493,12,,,72,19276,,
25492,35,,,72,19172,,
25491,12,,,72,19097,,
25490,17,,,72,19017,,
25489,4,,,72,18951,,
25488,307,,,72,18326,,
25487,31,,,72,17620,,
25486,33,,,72,17608,,
25485,6,,,72,17592,,
25484,45,,,72,17313,,
25483,70,,,72,17169,,
25482,18,,,72,16498,,
25481,27,,,72,16229,,
25480,3,,,72,15210,,
25479,12,,,72,14992,,
25478,79,,,72,14927,,
25477,24,,,72,14647,,
25476,34,,,72,14621,,
25475,16,,,72,14564,,
25474,249,,,72,14022,,
25473,18,,,72,13478,,
25472,94,,,72,13247,,
25471,38,,,72,12434,,
25470,120,,,72,11511,,
25469,26,,,72,11368,,
25468,13,,,72,11330,,
25467,57,,,72,10149,,
25466,7,,,72,9613,,
25465,16,,,72,9315,,
25464,5,,,72,8765,,
25463,12,,,72,7806,,
25462,84,,,72,7674,,
25461,18,,,72,7607,,
25460,46,,,72,7494,,
25459,27,,,72,7369,,
25458,26,,,72,7300,,
25457,30,,,72,6649,,
25456,36,,,72,6443,,
25455,18,,,72,6403,,
25454,6,,,72,6155,,
25453,11,,,72,6079,,
25452,497,,,72,6064,,
25451,45,,,72,5954,,
25450,32,,,72,5725,,
25449,63,,,72,5667,,
25448,166,,,72,5498,,
25447,7,,,72,5469,,
25446,30,,,72,4940,,
25445,84,,,72,4744,,
25444,385,,,72,4559,,
25443,53,,,72,3712,,
25442,86,,,72,3194,,
25441,207,,,72,2909,,
25440,163,,,72,2620,,
25439,90,,,72,2301,,
25438,14,,,72,2298,,
25437,727,,,72,1602,,
25436,36,,,72,1471,,
25435,26,,,72,1314,,
25434,48,,,72,1121,,
25433,376,,,72,475,,
25432,5,,,72,393,,
25431,111,,,72,303,,
25430,27,,,72,22,,
25429,4,,,72,20,,
25428,57,,,71,35451,,
25427,27,,,71,35412,,
25426,132,,,71,35108,,
25425,59,,,71,34476,,
25424,21,,,71,34158,,
25423,13,,,71,33948,,
25422,29,,,71,33795,,
25421,39,,,71,33774,,
25420,4,,,71,33453,,
25419,122,,,71,32994,,
25418,58,,,71,32990,,
25417,5,,,71,32813,,
25416,96,,,71,32613,,
25415,141,,,71,32478,,
25414,126,,,71,32408,,
25413,77,,,71,32330,,
25412,7,,,71,32265,,
25411,27,,,71,32264,,
25410,168,,,71,32151,,
25409,79,,,71,31459,,
25408,13,,,71,31393,,
25407,110,,,71,30961,,
25406,284,,,71,30398,,
25405,48,,,71,29889,,
25404,49,,,71,29789,,
25403,29,,,71,29705,,
25402,131,,,71,29524,,
25401,69,,,71,29377,,
25400,15,,,71,29128,,
25399,7,,,71,28546,,
25398,90,,,71,28028,,
25397,802,,,71,27959,,
25396,689,,,71,27766,,
25395,436,,,71,27355,,
25394,14,,,71,25943,,
25393,1,,,71,25847,,
25392,198,,,71,25811,,
25391,151,,,71,25760,,
25390,22,,,71,24851,,
25389,13,,,71,24783,,
25388,181,,,71,24622,,
25387,391,,,71,24313,,
25386,19,,,71,24180,,
25385,31,,,71,24080,,
25384,37,,,71,23659,,
25383,92,,,71,23623,,
25382,93,,,71,23576,,
25381,331,,,71,22849,,
25380,49,,,71,22770,,
25379,728,,,71,22278,,
25378,3,,,71,21559,,
25377,102,,,71,21078,,
25376,44,,,71,21037,,
25375,8,,,71,20934,,
25374,16,,,71,20066,,
25373,827,,,71,20055,,
25372,62,,,71,19997,,
25371,60,,,71,19940,,
25370,2,,,71,19770,,
25369,247,,,71,19640,,
25368,45,,,71,17995,,
25367,23,,,71,17160,,
25366,12,,,71,17108,,
25365,24,,,71,16462,,
25364,91,,,71,16354,,
25363,5,,,71,16253,,
25362,48,,,71,16138,,
25361,36,,,71,16067,,
25360,7,,,71,16015,,
25359,63,,,71,15811,,
25358,134,,,71,15019,,
25357,13,,,71,14237,,
25356,57,,,71,13937,,
25355,15,,,71,13936,,
25354,40,,,71,13684,,
25353,41,,,71,13154,,
25352,100,,,71,13105,,
25351,991,,,71,12963,,
25350,13,,,71,12677,,
25349,79,,,71,12670,,
25348,51,,,71,12362,,
25347,9,,,71,11733,,
25346,125,,,71,11358,,
25345,20,,,71,10116,,
25344,64,,,71,10063,,
25343,34,,,71,9998,,
25342,179,,,71,9730,,
25341,33,,,71,9319,,
25340,69,,,71,9257,,
25339,47,,,71,8435,,
25338,68,,,71,8300,,
25337,53,,,71,7898,,
25336,146,,,71,7409,,
25335,10,,,71,7315,,
25334,7,,,71,7053,,
25333,31,,,71,7008,,
25332,96,,,71,6915,,
25331,9,,,71,6687,,
25330,21,,,71,6545,,
25329,118,,,71,6130,,
25328,197,,,71,6037,,
25327,16,,,71,5967,,
25326,88,,,71,5928,,
25325,15,,,71,5885,,
25324,312,,,71,4563,,
25323,55,,,71,4515,,
25322,391,,,71,4395,,
25321,12,,,71,4344,,
25320,12,,,71,3486,,
25319,51,,,71,3461,,
25318,7,,,71,3004,,
25317,117,,,71,1550,,
25316,47,,,71,1364,,
25315,136,,,71,1241,,
25314,188,,,71,898,,
25313,40,,,70,35228,,
25312,23,,,70,34317,,
25311,107,,,70,33933,,
25310,11,,,70,33033,,
25309,669,,,70,32876,,
25308,5,,,70,32833,,
25307,425,,,70,32553,,
25306,146,,,70,31369,,
25305,971,,,70,31235,,
25304,26,,,70,30975,,
25303,21,,,70,30706,,
25302,33,,,70,30585,,
25301,592,,,70,30144,,
25300,15,,,70,29644,,
25299,21,,,70,29135,,
25298,299,,,70,28999,,
25297,352,,,70,28865,,
25296,47,,,70,28755,,
25295,50,,,70,28509,,
25294,284,,,70,28418,,
25293,59,,,70,28183,,
25292,76,,,70,27553,,
25291,52,,,70,27408,,
25290,16,,,70,27363,,
25289,12,,,70,27186,,
25288,26,,,70,27046,,
25287,15,,,70,26571,,
25286,77,,,70,26414,,
25285,2,,,70,26178,,
25284,856,,,70,26165,,
25283,214,,,70,26064,,
25282,35,,,70,25902,,
25281,823,,,70,25714,,
25280,108,,,70,25533,,
25279,28,,,70,25483,,
25278,31,,,70,25176,,
25277,7,,,70,25049,,
25276,163,,,70,25015,,
25275,7,,,70,24892,,
25274,7,,,70,24882,,
25273,10,,,70,24862,,
25272,724,,,70,23987,,
25271,78,,,70,23612,,
25270,139,,,70,23464,,
25269,78,,,70,23245,,
25268,37,,,70,22674,,
25267,62,,,70,22422,,
25266,441,,,70,21825,,
25265,479,,,70,21678,,
25264,18,,,70,21122,,
25263,50,,,70,21087,,
25262,14,,,70,20783,,
25261,9,,,70,20552,,
25260,65,,,70,20433,,
25259,116,,,70,20365,,
25258,284,,,70,20143,,
25257,514,,,70,19959,,
25256,131,,,70,19187,,
25255,88,,,70,19098,,
25254,107,,,70,18814,,
25253,40,,,70,18089,,
25252,41,,,70,17786,,
25251,22,,,70,17602,,
25250,6,,,70,16352,,
25249,20,,,70,16304,,
25248,29,,,70,16267,,
25247,52,,,70,15965,,
25246,6,,,70,15655,,
25245,81,,,70,15589,,
25244,21,,,70,14962,,
25243,53,,,70,14704,,
25242,115,,,70,14278,,
25241,9,,,70,14223,,
25240,8,,,70,14220,,
25239,181,,,70,13598,,
25238,63,,,70,13437,,
25237,45,,,70,13402,,
25236,11,,,70,13365,,
25235,8,,,70,13311,,
25234,16,,,70,13151,,
25233,54,,,70,12475,,
25232,40,,,70,12412,,
25231,206,,,70,11983,,
25230,4,,,70,10668,,
25229,76,,,70,9984,,
25228,132,,,70,9033,,
25227,24,,,70,8545,,
25226,30,,,70,8093,,
25225,47,,,70,7449,,
25224,69,,,70,7375,,
25223,56,,,70,7331,,
25222,34,,,70,5999,,
25221,39,,,70,5599,,
25220,68,,,70,5471,,
25219,11,,,70,5109,,
25218,144,,,70,4899,,
25217,15,,,70,4809,,
25216,40,,,70,3769,,
25215,506,,,70,3750,,
25214,80,,,70,2921,,
25213,22,,,70,1818,,
25212,63,,,70,1031,,
25211,19,,,70,472,,
25210,29,,,70,161,,
25209,216,,,69,35639,,
25208,4,,,69,35474,,
25207,32,,,69,35435,,
25206,68,,,69,35195,,
25205,225,,,69,35118,,
25204,86,,,69,35090,,
25203,150,,,69,34911,,
25202,45,,,69,34894,,
25201,13,,,69,34602,,
25200,137,,,69,34355,,
25199,14,,,69,34274,,
25198,113,,,69,34173,,
25197,29,,,69,34128,,
25196,40,,,69,33716,,
25195,34,,,69,33682,,
25194,31,,,69,33434,,
25193,12,,,69,33080,,
25192,10,,,69,32806,,
25191,15,,,69,32521,,
25190,4,,,69,32308,,
25189,123,,,69,31934,,
25188,44,,,69,31919,,
25187,21,,,69,31895,,
25186,10,,,69,31352,,
25185,11,,,69,31257,,
25184,294,,,69,30881,,
25183,14,,,69,30421,,
25182,150,,,69,30250,,
25181,1,,,69,30138,,
25180,2,,,69,29928,,
25179,18,,,69,29488,,
25178,92,,,69,28618,,
25177,41,,,69,28533,,
25176,70,,,69,28463,,
25175,7,,,69,28426,,
25174,12,,,69,28220,,
25173,59,,,69,28169,,
25172,52,,,69,28153,,
25171,32,,,69,28047,,
25170,37,,,69,27978,,
25169,13,,,69,26355,,
25168,2,,,69,26103,,
25167,10,,,69,25874,,
25166,10,,,69,25854,,
25165,7,,,69,25672,,
25164,5,,,69,25646,,
25163,280,,,69,25563,,
25162,8,,,69,25401,,
25161,35,,,69,25340,,
25160,14,,,69,25224,,
25159,100,,,69,25018,,
25158,46,,,69,25017,,
25157,160,,,69,24934,,
25156,60,,,69,24825,,
25155,43,,,69,24792,,
25154,21,,,69,24412,,
25153,18,,,69,24368,,
25152,21,,,69,23915,,
25151,142,,,69,23186,,
25150,28,,,69,22925,,
25149,121,,,69,22924,,
25148,54,,,69,22571,,
25147,525,,,69,22550,,
25146,105,,,69,22206,,
25145,5,,,69,21305,,
25144,49,,,69,20863,,
25143,614,,,69,20844,,
25142,55,,,69,20676,,
25141,93,,,69,19558,,
25140,347,,,69,19209,,
25139,21,,,69,18719,,
25138,631,,,69,18403,,
25137,97,,,69,18190,,
25136,274,,,69,18067,,
25135,16,,,69,17908,,
25134,17,,,69,17900,,
25133,11,,,69,17542,,
25132,38,,,69,17167,,
25131,455,,,69,16509,,
25130,43,,,69,16446,,
25129,95,,,69,15663,,
25128,26,,,69,15661,,
25127,11,,,69,15339,,
25126,109,,,69,13914,,
25125,5,,,69,12881,,
25124,26,,,69,12878,,
25123,81,,,69,12870,,
25122,21,,,69,12790,,
25121,11,,,69,12477,,
25120,75,,,69,12421,,
25119,9,,,69,12072,,
25118,783,,,69,11896,,
25117,39,,,69,11683,,
25116,19,,,69,11008,,
25115,21,,,69,10345,,
25114,93,,,69,10238,,
25113,65,,,69,9450,,
25112,36,,,69,9050,,
25111,26,,,69,8645,,
25110,40,,,69,8243,,
25109,39,,,69,7957,,
25108,166,,,69,6250,,
25107,16,,,69,6106,,
25106,125,,,69,5794,,
25105,230,,,69,5591,,
25104,48,,,69,5292,,
25103,3,,,69,5288,,
25102,80,,,69,5233,,
25101,258,,,69,5231,,
25100,12,,,69,5051,,
25099,10,,,69,4435,,
25098,7,,,69,4123,,
25097,33,,,69,3889,,
25096,183,,,69,3738,,
25095,15,,,69,2648,,
25094,3,,,69,2559,,
25093,104,,,69,2360,,
25092,13,,,69,2345,,
25091,84,,,69,2229,,
25090,10,,,69,2006,,
25089,46,,,69,1955,,
25088,3,,,69,1338,,
25087,202,,,69,534,,
25086,28,,,69,513,,
25085,31,,,68,35268,,
25084,21,,,68,34517,,
25083,41,,,68,33932,,
25082,11,,,68,33376,,
25081,9,,,68,33236,,
25080,33,,,68,33059,,
25079,17,,,68,32906,,
25078,19,,,68,32573,,
25077,241,,,68,32038,,
25076,28,,,68,32024,,
25075,46,,,68,31945,,
25074,499,,,68,31213,,
25073,18,,,68,31208,,
25072,128,,,68,29767,,
25071,102,,,68,29300,,
25070,37,,,68,29115,,
25069,36,,,68,28806,,
25068,6,,,68,28758,,
25067,58,,,68,28354,,
25066,15,,,68,28171,,
25065,26,,,68,28008,,
25064,35,,,68,27848,,
25063,72,,,68,27751,,
25062,106,,,68,27534,,
25061,120,,,68,27341,,
25060,79,,,68,27325,,
25059,374,,,68,26480,,
25058,100,,,68,25942,,
25057,104,,,68,25338,,
25056,128,,,68,25220,,
25055,40,,,68,25206,,
25054,19,,,68,24966,,
25053,15,,,68,24709,,
25052,63,,,68,24403,,
25051,271,,,68,24372,,
25050,13,,,68,24335,,
25049,70,,,68,24210,,
25048,15,,,68,24001,,
25047,16,,,68,23994,,
25046,244,,,68,23815,,
25045,30,,,68,23720,,
25044,78,,,68,23042,,
25043,106,,,68,22785,,
25042,41,,,68,22068,,
25041,32,,,68,22056,,
25040,945,,,68,21288,,
25039,25,,,68,21177,,
25038,4,,,68,21038,,
25037,29,,,68,19655,,
25036,19,,,68,19078,,
25035,29,,,68,18761,,
25034,17,,,68,18491,,
25033,129,,,68,18204,,
25032,2,,,68,17891,,
25031,21,,,68,17859,,
25030,84,,,68,17818,,
25029,291,,,68,17791,,
25028,91,,,68,17790,,
25027,37,,,68,17520,,
25026,37,,,68,17367,,
25025,13,,,68,17347,,
25024,134,,,68,17315,,
25023,261,,,68,17153,,
25022,40,,,68,16727,,
25021,118,,,68,16490,,
25020,86,,,68,16312,,
25019,176,,,68,16206,,
25018,69,,,68,16088,,
25017,69,,,68,16050,,
25016,46,,,68,15406,,
25015,70,,,68,15318,,
25014,30,,,68,15158,,
25013,92,,,68,14682,,
25012,62,,,68,13599,,
25011,78,,,68,13423,,
25010,36,,,68,13153,,
25009,24,,,68,13031,,
25008,121,,,68,12839,,
25007,12,,,68,11504,,
25006,3,,,68,11423,,
25005,7,,,68,11153,,
25004,19,,,68,10812,,
25003,180,,,68,10205,,
25002,18,,,68,10087,,
25001,26,,,68,9940,,
25000,265,,,68,9885,,
24999,135,,,68,9746,,
24998,35,,,68,9175,,
24997,24,,,68,8259,,
24996,31,,,68,8149,,
24995,22,,,68,8083,,
24994,28,,,68,8066,,
24993,79,,,68,7912,,
24992,25,,,68,7270,,
24991,356,,,68,6800,,
24990,35,,,68,6615,,
24989,55,,,68,6446,,
24988,29,,,68,6205,,
24987,747,,,68,4887,,
24986,3,,,68,4799,,
24985,4,,,68,4798,,
24984,127,,,68,4346,,
24983,15,,,68,4003,,
24982,39,,,68,3881,,
24981,27,,,68,3008,,
24980,80,,,68,2725,,
24979,74,,,68,2464,,
24978,110,,,68,2432,,
24977,2,,,68,1967,,
24976,25,,,68,1684,,
24975,377,,,68,1316,,
24974,29,,,68,1284,,
24973,13,,,68,1179,,
24972,10,,,68,968,,
24971,47,,,68,686,,
24970,11,,,68,616,,
24969,14,,,67,35169,,
24968,228,,,67,34695,,
24967,14,,,67,34044,,
24966,68,,,67,33960,,
24965,8,,,67,33675,,
24964,165,,,67,33528,,
24963,43,,,67,32917,,
24962,5,,,67,32231,,
24961,96,,,67,32099,,
24960,145,,,67,32071,,
24959,118,,,67,31296,,
24958,424,,,67,31226,,
24957,32,,,67,31185,,
24956,7,,,67,31123,,
24955,33,,,67,31095,,
24954,134,,,67,30813,,
24953,19,,,67,30737,,
24952,340,,,67,30713,,
24951,595,,,67,30643,,
24950,30,,,67,30547,,
24949,18,,,67,30285,,
24948,30,,,67,30104,,
24947,58,,,67,29477,,
24946,28,,,67,29206,,
24945,13,,,67,29072,,
24944,5,,,67,28985,,
24943,38,,,67,28900,,
24942,15,,,67,28652,,
24941,40,,,67,27710,,
24940,27,,,67,26884,,
24939,2,,,67,25825,,
24938,23,,,67,24539,,
24937,770,,,67,24533,,
24936,172,,,67,24464,,
24935,13,,,67,24454,,
24934,69,,,67,24312,,
24933,95,,,67,24150,,
24932,16,,,67,24019,,
24931,179,,,67,23792,,
24930,33,,,67,23282,,
24929,20,,,67,23241,,
24928,76,,,67,22899,,
24927,32,,,67,22101,,
24926,9,,,67,21999,,
24925,26,,,67,21945,,
24924,59,,,67,21809,,
24923,4,,,67,21582,,
24922,166,,,67,21378,,
24921,13,,,67,21284,,
24920,222,,,67,20751,,
24919,10,,,67,20493,,
24918,52,,,67,20329,,
24917,44,,,67,20285,,
24916,28,,,67,20019,,
24915,47,,,67,19550,,
24914,668,,,67,19475,,
24913,50,,,67,19401,,
24912,15,,,67,18884,,
24911,5,,,67,18823,,
24910,17,,,67,18717,,
24909,11,,,67,18693,,
24908,88,,,67,18395,,
24907,74,,,67,18343,,
24906,182,,,67,18034,,
24905,198,,,67,18027,,
24904,110,,,67,18021,,
24903,4,,,67,17803,,
24902,11,,,67,17750,,
24901,43,,,67,17112,,
24900,4,,,67,17005,,
24899,6,,,67,16787,,
24898,14,,,67,16393,,
24897,160,,,67,15592,,
24896,5,,,67,14959,,
24895,525,,,67,14646,,
24894,101,,,67,13516,,
24893,6,,,67,13362,,
24892,70,,,67,13234,,
24891,3,,,67,13148,,
24890,5,,,67,12949,,
24889,9,,,67,12927,,
24888,17,,,67,12917,,
24887,100,,,67,12626,,
24886,101,,,67,12200,,
24885,410,,,67,11977,,
24884,3,,,67,11557,,
24883,50,,,67,11466,,
24882,70,,,67,11280,,
24881,12,,,67,10174,,
24880,9,,,67,9889,,
24879,19,,,67,9804,,
24878,12,,,67,9747,,
24877,38,,,67,9590,,
24876,18,,,67,9533,,
24875,54,,,67,9155,,
24874,59,,,67,9043,,
24873,13,,,67,8888,,
24872,7,,,67,8745,,
24871,34,,,67,8704,,
24870,133,,,67,8537,,
24869,197,,,67,8208,,
24868,18,,,67,7342,,
24867,5,,,67,7131,,
24866,33,,,67,6838,,
24865,262,,,67,6313,,
24864,645,,,67,5356,,
24863,38,,,67,5183,,
24862,70,,,67,5102,,
24861,10,,,67,4896,,
24860,480,,,67,4527,,
24859,415,,,67,3988,,
24858,36,,,67,3986,,
24857,23,,,67,3427,,
24856,60,,,67,2902,,
24855,16,,,67,2825,,
24854,281,,,67,2578,,
24853,323,,,67,2544,,
24852,154,,,67,2051,,
